price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city,statezip
0.01,0.111,0.094,0.0,0.001,1.0,0,0,5,0.0,0.0,0.452,10.0,35,56
0.018,0.444,0.25,0.131,0.012,1.0,0,0,5,0.075,0.218,0.258,10.0,35,60
0.027,0.333,0.188,0.063,0.005,1.0,0,0,3,0.073,0.035,0.308,0.03,35,53
0.029,0.444,0.438,0.276,0.014,2.0,0,0,3,0.402,0.0,0.035,10.0,38,38
0.015,0.444,0.281,0.128,0.008,2.0,0,2,3,0.155,0.058,0.243,0.104,10,73
0.006,0.444,0.125,0.093,0.009,1.0,0,0,4,0.136,0.0,0.238,10.0,1,1
0.031,0.556,0.312,0.311,0.032,2.5,0,0,3,0.454,0.0,0.149,10.0,42,41
0.015,0.333,0.312,0.121,0.007,1.0,0,0,4,0.102,0.139,0.184,10.0,19,22
0.021,0.333,0.312,0.132,0.003,2.0,0,0,3,0.192,0.0,0.065,10.0,42,41
0.005,0.222,0.125,0.059,0.028,1.0,0,0,3,0.086,0.0,0.318,0.045,32,33
0.01,0.333,0.125,0.086,0.012,1.0,0,0,4,0.125,0.0,0.228,10.0,32,37
0.015,0.444,0.312,0.174,0.003,2.0,0,0,3,0.253,0.0,0.0,10.0,1,45
0.09,0.556,0.406,0.231,0.008,2.0,0,3,3,0.264,0.135,0.506,0.099,35,58
0.017,0.444,0.281,0.104,0.007,1.0,0,0,4,0.088,0.118,0.278,0.209,3,7
0.019,0.444,0.344,0.174,0.019,2.0,0,0,3,0.253,0.0,0.0,10.0,1,0
0.023,0.333,0.281,0.07,0.002,2.0,0,0,4,0.102,0.0,0.134,10.0,35,53
0.013,0.333,0.125,0.058,0.003,2.0,0,0,4,0.085,0.0,0.546,10.0,35,64
0.013,0.222,0.125,0.052,0.001,2.0,0,0,3,0.076,0.0,0.174,0.0,35,64
0.02,0.333,0.219,0.072,0.002,1.0,0,0,3,0.055,0.093,0.477,10.0,35,48
0.017,0.333,0.125,0.121,0.02,1.0,0,0,4,0.177,0.0,0.218,10.0,38,38
0.031,0.444,0.312,0.126,0.003,1.5,0,0,4,0.139,0.083,0.437,0.104,35,47
0.018,0.444,0.25,0.064,0.01,1.0,0,0,4,0.093,0.0,0.293,0.025,3,5
0.011,0.444,0.375,0.139,0.009,1.0,0,0,3,0.202,0.0,0.268,0.01,32,36
0.026,0.444,0.312,0.211,0.006,2.0,0,0,3,0.308,0.0,0.04,10.0,32,34
0.015,0.333,0.312,0.103,0.003,2.0,0,0,3,0.149,0.0,0.02,10.0,31,32
0.014,0.333,0.219,0.062,0.009,1.0,0,0,4,0.063,0.05,0.164,10.0,33,42
0.018,0.556,0.312,0.14,0.008,1.0,0,0,3,0.121,0.156,0.189,10.0,5,9
0.055,0.556,0.406,0.263,0.004,3.0,0,3,3,0.263,0.226,0.03,10.0,35,64
0.011,0.667,0.25,0.116,0.007,1.0,0,0,2,0.092,0.145,0.248,10.0,35,60
0.02,0.556,0.312,0.179,0.015,1.0,0,0,5,0.143,0.222,0.278,10.0,17,16
0.016,0.444,0.312,0.166,0.004,2.0,0,0,3,0.241,0.0,0.025,10.0,32,37
0.012,0.333,0.312,0.099,0.01,1.0,0,0,3,0.079,0.124,0.273,0.124,35,65
0.012,0.333,0.281,0.134,0.008,1.0,0,0,3,0.133,0.116,0.134,0.07,18,19
0.028,0.556,0.312,0.198,0.004,2.0,0,0,3,0.289,0.0,0.04,10.0,31,31
0.021,0.333,0.188,0.129,0.004,1.0,0,0,4,0.085,0.193,0.328,10.0,35,56
0.014,0.333,0.312,0.088,0.0,3.0,0,0,3,0.128,0.0,0.025,10.0,35,47
0.026,0.444,0.125,0.099,0.003,1.5,0,0,3,0.145,0.0,0.462,0.07,35,47
0.033,0.444,0.438,0.208,0.1,2.0,0,2,4,0.303,0.0,0.174,10.0,33,43
0.045,0.444,0.438,0.23,0.003,2.5,0,0,3,0.268,0.127,0.03,10.0,35,53
0.017,0.444,0.312,0.112,0.004,1.0,0,0,3,0.095,0.129,0.417,0.005,35,61
0.011,0.333,0.312,0.121,0.008,2.0,0,0,3,0.08,0.183,0.129,0.07,1,0
0.011,0.333,0.125,0.063,0.005,1.0,0,0,3,0.061,0.058,0.353,0.06,35,69
0.015,0.222,0.312,0.095,0.002,2.0,0,0,3,0.138,0.0,0.03,10.0,38,38
0.022,0.444,0.312,0.201,0.016,1.0,0,0,3,0.136,0.295,0.174,0.0,20,67
0.02,0.333,0.312,0.126,0.006,2.0,0,0,4,0.184,0.0,0.114,10.0,16,17
0.014,0.444,0.188,0.103,0.005,1.0,0,0,3,0.149,0.0,0.303,10.0,35,60
0.016,0.444,0.312,0.115,0.007,1.0,0,0,3,0.102,0.124,0.169,10.0,31,31
0.05,0.333,0.375,0.197,0.005,2.0,0,2,3,0.229,0.108,0.382,0.119,35,74
0.014,0.556,0.406,0.228,0.007,2.0,0,0,3,0.332,0.0,0.065,10.0,19,21
0.021,0.333,0.281,0.098,0.009,1.0,0,0,4,0.111,0.06,0.169,10.0,31,31
0.004,0.333,0.125,0.063,0.009,1.0,0,0,4,0.092,0.0,0.223,10.0,21,23
0.017,0.444,0.312,0.213,0.009,2.0,0,2,3,0.31,0.0,0.065,10.0,1,0
0.031,0.778,0.531,0.251,0.003,2.0,0,1,3,0.269,0.18,0.248,0.07,35,74
0.019,0.444,0.281,0.158,0.057,2.0,0,0,3,0.23,0.0,0.189,10.0,42,44
0.048,0.444,0.438,0.326,0.016,2.0,0,2,3,0.475,0.0,0.055,10.0,3,5
0.017,0.333,0.312,0.114,0.006,1.0,0,0,3,0.122,0.083,0.169,10.0,19,22
0.015,0.556,0.312,0.156,0.004,2.0,0,0,3,0.228,0.0,0.065,10.0,32,36
0.013,0.333,0.125,0.077,0.004,1.5,0,0,3,0.113,0.0,0.526,0.129,35,54
0.018,0.556,0.312,0.179,0.008,1.0,0,2,4,0.166,0.179,0.194,10.0,14,2
0.012,0.333,0.125,0.055,0.006,1.5,0,0,3,0.08,0.0,0.477,10.0,35,49
0.013,0.333,0.125,0.055,0.003,1.0,0,0,4,0.039,0.079,0.357,0.159,35,61
0.03,0.333,0.281,0.112,0.003,1.5,0,0,5,0.129,0.062,0.516,10.0,35,59
0.006,0.333,0.125,0.071,0.008,1.0,0,0,3,0.065,0.073,0.258,0.055,1,0
0.005,0.222,0.188,0.046,0.004,2.0,0,0,3,0.067,0.0,0.457,0.055,37,75
0.014,0.222,0.125,0.035,0.024,1.0,1,3,4,0.051,0.0,0.427,10.0,41,40
0.009,0.333,0.125,0.041,0.004,1.0,0,0,4,0.06,0.0,0.214,10.0,6,68
0.01,0.333,0.125,0.082,0.008,1.0,0,0,3,0.075,0.083,0.278,0.05,40,69
0.014,0.222,0.094,0.036,0.007,1.0,0,2,5,0.02,0.062,0.521,0.129,35,51
0.024,0.333,0.219,0.134,0.008,1.0,0,0,3,0.102,0.176,0.303,10.0,3,3
0.019,0.222,0.125,0.052,0.004,1.0,0,0,3,0.076,0.0,0.437,0.055,35,47
0.018,0.333,0.312,0.203,0.004,2.0,0,0,3,0.295,0.0,0.035,10.0,32,34
0.02,0.333,0.281,0.169,0.014,2.0,0,3,3,0.246,0.0,0.149,10.0,10,73
0.046,0.444,0.312,0.218,0.003,2.0,0,0,3,0.187,0.245,0.03,10.0,35,52
0.019,0.222,0.312,0.071,0.001,2.0,0,0,3,0.087,0.031,0.04,10.0,35,59
0.011,0.333,0.125,0.055,0.009,1.0,0,0,4,0.08,0.0,0.293,0.025,31,31
0.028,0.444,0.312,0.185,0.005,1.0,0,0,3,0.143,0.237,0.253,0.03,35,54
0.019,0.333,0.219,0.078,0.003,1.0,0,0,3,0.055,0.11,0.313,0.099,35,56
0.004,0.444,0.125,0.057,0.002,1.0,0,0,3,0.054,0.054,0.372,0.223,32,35
0.04,0.333,0.312,0.221,0.009,1.0,0,0,3,0.145,0.332,0.218,0.0,35,54
0.015,0.222,0.125,0.035,0.003,1.0,0,0,3,0.051,0.0,0.293,0.045,35,56
0.016,0.333,0.219,0.063,0.004,1.0,0,0,5,0.092,0.0,0.536,10.0,35,51
0.025,0.556,0.312,0.189,0.063,2.0,0,0,5,0.275,0.0,0.278,10.0,38,38
0.056,0.667,0.312,0.242,0.005,2.5,0,0,4,0.353,0.0,0.497,0.343,35,53
0.024,0.444,0.25,0.164,0.005,1.5,0,0,4,0.17,0.129,0.516,10.0,35,55
0.009,0.333,0.125,0.044,0.008,1.0,0,0,4,0.064,0.0,0.298,0.174,3,5
0.013,0.444,0.344,0.165,0.006,1.0,0,0,4,0.136,0.195,0.174,10.0,32,36
0.05,0.444,0.438,0.297,0.008,2.0,0,0,3,0.433,0.0,0.045,10.0,3,3
0.012,0.333,0.281,0.048,0.0,2.0,0,0,3,0.047,0.041,0.035,10.0,35,56
0.01,0.444,0.344,0.149,0.007,1.0,0,0,3,0.158,0.11,0.119,0.025,14,13
0.019,0.444,0.219,0.093,0.005,1.0,0,0,3,0.084,0.098,0.273,0.124,35,60
0.017,0.333,0.219,0.122,0.005,1.0,0,1,5,0.08,0.185,0.516,10.0,35,63
0.028,0.444,0.344,0.105,0.004,1.5,0,0,3,0.153,0.0,0.551,0.045,35,59
0.018,0.444,0.312,0.199,0.008,2.0,0,0,4,0.29,0.0,0.114,10.0,32,36
0.021,0.333,0.312,0.196,0.009,2.0,0,0,3,0.285,0.0,0.04,10.0,32,37
0.015,0.444,0.344,0.162,0.004,2.0,0,0,3,0.236,0.0,0.238,0.253,35,57
0.011,0.333,0.219,0.115,0.012,1.0,0,0,5,0.168,0.0,0.238,10.0,18,26
0.018,0.333,0.312,0.068,0.0,3.0,0,0,3,0.098,0.0,0.03,10.0,35,52
0.009,0.333,0.219,0.06,0.005,1.0,0,0,3,0.087,0.0,0.079,0.04,1,1
0.03,0.333,0.25,0.156,0.016,1.0,0,1,5,0.125,0.191,0.174,10.0,19,22
0.055,0.667,0.562,0.293,0.005,2.0,0,3,4,0.22,0.388,0.487,10.0,35,58
0.018,0.333,0.188,0.104,0.003,1.5,0,0,4,0.14,0.021,0.467,10.0,35,56
0.037,0.444,0.469,0.235,0.006,2.0,0,0,3,0.342,0.0,0.005,0.452,32,37
0.019,0.333,0.312,0.147,0.004,2.0,0,0,3,0.215,0.0,0.015,10.0,17,16
0.018,0.333,0.219,0.088,0.007,2.0,0,0,3,0.128,0.0,0.179,10.0,31,31
0.012,0.333,0.125,0.082,0.006,1.0,0,0,3,0.071,0.091,0.223,0.02,19,22
0.014,0.333,0.219,0.164,0.032,1.0,0,0,4,0.158,0.151,0.184,10.0,18,26
0.024,0.222,0.125,0.05,0.005,1.0,0,0,5,0.073,0.0,0.427,0.218,35,55
0.014,0.333,0.219,0.098,0.008,1.0,0,0,3,0.084,0.11,0.189,10.0,42,41
0.01,0.222,0.125,0.038,0.004,1.5,0,0,2,0.055,0.0,0.536,10.0,35,64
0.022,0.444,0.406,0.255,0.004,2.0,0,0,3,0.264,0.201,0.005,0.452,35,47
0.022,0.444,0.312,0.21,0.008,1.0,0,2,5,0.155,0.284,0.238,10.0,32,35
0.059,0.444,0.406,0.257,0.01,1.5,0,0,5,0.225,0.282,0.318,10.0,35,48
0.017,0.444,0.312,0.196,0.004,2.0,0,0,3,0.285,0.0,0.045,10.0,32,37
0.022,0.333,0.219,0.112,0.007,1.0,0,0,4,0.164,0.0,0.154,10.0,16,15
0.041,0.333,0.312,0.139,0.018,1.0,0,1,3,0.114,0.166,0.308,0.03,3,3
0.027,0.444,0.344,0.172,0.006,2.0,0,0,3,0.25,0.0,0.099,10.0,31,31
0.01,0.333,0.125,0.1,0.003,1.0,0,0,3,0.072,0.139,0.233,0.015,35,71
0.021,0.333,0.312,0.187,0.005,2.0,0,0,3,0.272,0.0,0.065,10.0,17,16
0.039,0.444,0.312,0.152,0.01,2.0,0,0,3,0.221,0.0,0.055,10.0,3,3
0.011,0.333,0.281,0.085,0.008,1.0,0,0,4,0.088,0.066,0.134,10.0,11,11
0.016,0.222,0.219,0.086,0.006,1.0,0,0,4,0.06,0.122,0.357,0.159,35,56
0.025,0.333,0.25,0.148,0.01,1.0,0,0,3,0.126,0.168,0.288,0.065,3,4
0.023,0.333,0.25,0.165,0.221,1.0,0,0,3,0.24,0.0,0.035,10.0,12,12
0.03,0.333,0.219,0.19,0.004,1.5,0,0,4,0.163,0.214,0.531,10.0,35,64
0.012,0.444,0.438,0.211,0.005,2.0,0,0,3,0.308,0.0,0.045,10.0,18,26
0.009,0.444,0.312,0.118,0.007,1.0,0,0,3,0.083,0.168,0.164,0.005,1,0
0.018,0.222,0.25,0.089,0.05,2.0,0,0,3,0.129,0.0,0.154,0.025,31,32
0.013,0.333,0.188,0.078,0.008,1.0,0,0,4,0.114,0.0,0.308,10.0,35,60
0.023,0.333,0.312,0.218,0.007,2.0,0,0,3,0.281,0.068,0.05,0.055,38,38
0.014,0.444,0.344,0.134,0.009,2.0,0,0,3,0.196,0.0,0.104,10.0,1,0
0.009,0.444,0.25,0.13,0.012,1.0,0,0,3,0.074,0.216,0.318,0.045,35,71
0.033,0.444,0.281,0.254,0.011,1.0,0,2,5,0.165,0.386,0.218,10.0,33,43
0.023,0.444,0.344,0.125,0.002,1.0,0,0,3,0.071,0.21,0.482,0.0,35,59
0.014,0.444,0.312,0.188,0.004,2.0,0,0,3,0.274,0.0,0.05,0.055,21,23
0.05,0.333,0.188,0.119,0.002,1.5,0,2,3,0.174,0.0,0.566,0.045,35,58
0.01,0.333,0.188,0.092,0.007,1.0,0,0,3,0.085,0.091,0.298,0.045,10,66
0.018,0.333,0.312,0.135,0.007,2.0,0,0,3,0.197,0.0,0.109,10.0,32,37
0.025,0.667,0.375,0.279,0.033,2.0,0,0,4,0.249,0.297,0.218,10.0,16,15
0.013,0.333,0.188,0.066,0.01,1.0,0,0,4,0.096,0.0,0.298,0.174,3,5
0.017,0.333,0.219,0.08,0.001,3.0,0,0,3,0.116,0.0,0.04,10.0,35,47
0.022,0.556,0.375,0.252,0.046,1.0,0,2,3,0.257,0.207,0.268,0.01,10,73
0.027,0.444,0.281,0.156,0.004,1.5,0,0,3,0.139,0.166,0.427,0.298,35,55
0.009,0.333,0.125,0.088,0.362,1.5,0,0,4,0.128,0.0,0.472,0.144,12,12
0.015,0.444,0.25,0.116,0.071,1.0,0,0,3,0.169,0.0,0.05,0.055,18,26
0.017,0.444,0.25,0.084,0.003,1.5,0,0,5,0.123,0.0,0.427,0.218,35,62
0.009,0.333,0.125,0.051,0.007,1.0,0,0,3,0.074,0.0,0.154,0.025,11,11
0.037,0.333,0.188,0.101,0.013,1.0,0,1,4,0.147,0.0,0.298,0.174,3,3
0.023,0.333,0.219,0.103,0.003,1.0,0,0,4,0.065,0.158,0.447,10.0,35,64
0.028,0.222,0.25,0.115,0.004,1.5,0,0,3,0.167,0.0,0.556,10.0,35,53
0.023,0.667,0.344,0.174,0.007,1.0,0,0,5,0.131,0.23,0.258,10.0,3,5
0.02,0.333,0.219,0.122,0.006,1.0,0,0,4,0.178,0.0,0.204,10.0,3,7
0.029,0.667,0.344,0.198,0.004,1.5,0,0,3,0.233,0.104,0.487,0.139,35,47
0.012,0.444,0.312,0.11,0.006,2.0,0,0,3,0.16,0.0,0.099,10.0,21,23
0.009,0.333,0.281,0.081,0.007,1.0,0,0,3,0.063,0.104,0.159,10.0,18,19
0.03,0.222,0.281,0.103,0.029,2.0,1,2,4,0.15,0.0,0.333,0.129,41,40
0.011,0.222,0.125,0.052,0.006,1.0,0,0,4,0.076,0.0,0.313,0.074,36,67
0.02,0.333,0.188,0.089,0.004,2.0,0,0,3,0.129,0.0,0.362,0.025,35,61
0.045,0.444,0.219,0.275,0.012,2.0,0,0,3,0.4,0.0,0.04,10.0,25,37
0.048,0.667,0.562,0.263,0.004,3.0,0,0,3,0.296,0.162,0.472,0.05,35,58
0.012,0.333,0.219,0.08,0.007,1.0,0,0,4,0.081,0.066,0.149,10.0,32,34
0.063,0.556,0.656,0.339,0.017,2.0,0,1,5,0.394,0.187,0.308,0.079,23,25
0.042,0.667,0.469,0.2,0.003,2.0,0,0,3,0.18,0.21,0.0,10.0,35,47
0.017,0.333,0.25,0.087,0.04,1.0,0,0,3,0.126,0.0,0.298,0.045,42,44
0.021,0.333,0.438,0.097,0.002,3.0,0,0,3,0.142,0.0,0.02,10.0,35,47
0.013,0.333,0.188,0.142,0.081,1.5,0,0,2,0.123,0.158,0.169,10.0,1,45
0.028,0.444,0.281,0.214,0.01,2.0,0,0,3,0.213,0.185,0.149,10.0,33,42
0.016,0.444,0.188,0.112,0.01,1.5,0,0,4,0.163,0.0,0.318,0.154,36,70
0.022,0.444,0.344,0.166,0.007,1.0,0,0,3,0.118,0.23,0.139,10.0,33,42
0.028,0.444,0.406,0.207,0.008,2.0,0,0,3,0.221,0.149,0.05,0.055,31,31
0.037,0.444,0.219,0.125,0.005,1.0,0,2,5,0.137,0.083,0.382,10.0,35,74
0.013,0.444,0.312,0.122,0.006,2.0,0,0,3,0.178,0.0,0.129,0.07,14,13
0.025,0.556,0.312,0.162,0.006,1.0,0,0,4,0.124,0.21,0.184,10.0,31,31
0.012,0.444,0.25,0.107,0.004,1.5,0,0,5,0.062,0.176,0.477,10.0,35,71
0.017,0.333,0.219,0.102,0.006,1.0,0,0,3,0.148,0.0,0.328,0.099,20,67
0.025,0.444,0.312,0.178,0.005,2.0,0,0,3,0.259,0.0,0.074,10.0,33,42
0.016,0.333,0.281,0.115,0.006,1.0,0,0,4,0.095,0.137,0.204,10.0,35,60
0.011,0.333,0.281,0.121,0.01,1.0,0,0,4,0.09,0.164,0.233,10.0,20,67
0.014,0.444,0.219,0.139,0.006,1.0,0,0,5,0.081,0.228,0.293,10.0,35,57
0.017,0.444,0.281,0.144,0.007,1.0,0,0,3,0.102,0.203,0.184,0.05,19,22
0.029,0.444,0.312,0.181,0.005,2.0,0,0,5,0.206,0.11,0.357,10.0,35,54
0.023,0.444,0.312,0.182,0.009,2.0,0,0,3,0.265,0.0,0.124,10.0,16,17
0.012,0.333,0.312,0.103,0.005,2.0,0,0,3,0.15,0.0,0.104,10.0,21,23
0.007,0.333,0.188,0.08,0.006,1.0,0,0,3,0.05,0.127,0.169,10.0,14,13
0.02,0.333,0.219,0.09,0.005,1.0,0,0,4,0.045,0.162,0.348,10.0,35,74
0.011,0.333,0.188,0.093,0.008,1.0,0,0,3,0.135,0.0,0.288,0.065,17,16
0.021,0.444,0.312,0.193,0.005,2.0,0,0,3,0.281,0.0,0.03,10.0,32,37
0.019,0.333,0.219,0.112,0.004,1.0,0,0,4,0.061,0.191,0.516,10.0,35,56
0.032,0.444,0.406,0.273,0.006,2.0,0,0,3,0.397,0.0,0.045,10.0,33,43
0.033,0.444,0.375,0.203,0.033,1.5,0,0,3,0.256,0.075,0.452,0.0,33,42
0.059,0.444,0.344,0.197,0.011,1.5,0,1,4,0.195,0.174,0.477,0.139,3,3
0.032,0.556,0.406,0.314,0.008,2.0,0,4,4,0.291,0.311,0.228,10.0,35,60
0.011,0.222,0.125,0.029,0.004,1.0,0,0,4,0.042,0.0,0.362,0.079,35,61
0.014,0.222,0.125,0.039,0.005,1.0,0,0,3,0.056,0.0,0.318,0.045,35,55
0.017,0.444,0.312,0.162,0.006,2.0,0,2,3,0.237,0.0,0.04,10.0,21,23
0.04,0.556,0.406,0.217,0.003,2.0,0,0,3,0.233,0.156,0.0,10.0,35,56
0.016,0.444,0.312,0.159,0.004,2.0,0,0,3,0.231,0.0,0.055,10.0,32,36
0.062,0.333,0.406,0.21,0.004,2.0,0,3,4,0.207,0.187,0.501,10.0,35,52
0.011,0.222,0.125,0.035,0.005,1.0,0,0,4,0.051,0.0,0.298,0.174,36,62
0.014,0.333,0.219,0.112,0.01,1.0,0,0,4,0.107,0.104,0.184,10.0,32,37
0.021,0.333,0.344,0.153,0.009,1.0,0,0,5,0.11,0.214,0.184,10.0,3,5
0.02,0.444,0.219,0.08,0.004,1.5,0,0,4,0.116,0.0,0.343,10.0,35,56
0.017,0.333,0.312,0.065,0.001,2.0,0,0,3,0.071,0.044,0.03,10.0,35,56
0.028,0.444,0.312,0.173,0.006,2.0,0,0,3,0.252,0.0,0.01,0.506,31,32
0.006,0.444,0.219,0.103,0.006,1.0,0,0,3,0.094,0.104,0.199,10.0,14,13
0.017,0.333,0.219,0.095,0.006,1.0,0,0,4,0.08,0.11,0.199,10.0,19,22
0.019,0.444,0.219,0.119,0.004,1.0,0,0,5,0.073,0.189,0.457,0.288,35,59
0.004,0.333,0.125,0.061,0.01,1.0,0,0,2,0.088,0.0,0.169,10.0,11,11
0.008,0.444,0.219,0.104,0.008,1.0,0,0,3,0.09,0.116,0.179,10.0,14,13
0.028,0.556,0.406,0.181,0.006,2.0,0,1,3,0.197,0.124,0.382,0.084,19,21
0.025,0.444,0.25,0.093,0.006,1.0,0,0,3,0.135,0.0,0.313,0.099,35,46
0.013,0.222,0.125,0.027,0.006,1.0,0,0,3,0.039,0.0,0.357,0.074,35,56
0.025,0.333,0.281,0.123,0.009,2.0,0,0,4,0.179,0.0,0.134,10.0,31,31
0.008,0.222,0.125,0.027,0.007,1.0,0,0,3,0.039,0.0,0.353,0.06,6,68
0.0,0.444,0.625,0.317,0.017,1.0,1,4,3,0.247,0.405,0.06,10.0,33,42
0.017,0.333,0.25,0.115,0.001,2.0,0,0,3,0.117,0.095,0.01,0.506,35,63
0.016,0.333,0.344,0.166,0.01,2.0,0,0,3,0.241,0.0,0.099,10.0,36,67
0.016,0.444,0.344,0.141,0.008,1.0,0,0,3,0.105,0.189,0.079,0.04,35,60
0.017,0.222,0.188,0.071,0.011,1.5,0,0,3,0.104,0.0,0.218,0.0,31,31
0.016,0.444,0.125,0.077,0.009,1.5,0,0,4,0.113,0.0,0.362,0.079,35,70
0.02,0.444,0.219,0.124,0.003,1.5,0,0,5,0.119,0.114,0.437,10.0,35,61
0.017,0.556,0.344,0.138,0.011,1.0,0,0,5,0.111,0.17,0.179,10.0,17,16
0.012,0.444,0.312,0.111,0.008,2.0,0,0,3,0.162,0.0,0.055,10.0,21,23
0.009,0.111,0.125,0.033,0.002,1.0,0,0,5,0.049,0.0,0.362,10.0,35,61
0.02,0.556,0.344,0.157,0.007,1.0,0,0,4,0.096,0.249,0.209,10.0,19,22
0.009,0.444,0.281,0.125,0.007,1.0,0,0,3,0.088,0.174,0.174,0.0,14,13
0.016,0.222,0.125,0.047,0.004,1.0,0,0,3,0.069,0.0,0.333,0.01,35,56
0.023,0.333,0.312,0.17,0.005,2.0,0,0,3,0.248,0.0,0.065,10.0,38,38
0.036,0.444,0.188,0.166,0.004,2.0,0,0,4,0.241,0.0,0.516,10.0,35,53
0.015,0.444,0.312,0.2,0.009,2.0,0,0,3,0.291,0.0,0.06,10.0,21,23
0.023,0.444,0.25,0.162,0.035,1.0,0,0,3,0.237,0.0,0.268,0.01,19,22
0.011,0.444,0.219,0.121,0.007,1.0,0,0,4,0.176,0.0,0.233,10.0,14,13
0.038,0.444,0.375,0.295,0.017,2.0,0,0,3,0.43,0.0,0.089,10.0,33,43
0.031,0.556,0.438,0.148,0.004,2.0,0,0,5,0.149,0.124,0.437,10.0,35,47
0.007,0.333,0.188,0.062,0.006,1.0,0,0,4,0.09,0.0,0.184,10.0,14,13
0.014,0.222,0.125,0.064,0.004,1.0,0,0,3,0.076,0.031,0.318,0.045,35,51
0.012,0.222,0.125,0.033,0.004,1.0,0,0,3,0.049,0.0,0.472,0.065,35,57
0.024,0.333,0.219,0.15,0.003,1.0,0,0,5,0.088,0.243,0.482,10.0,35,64
0.016,0.333,0.219,0.071,0.011,1.0,0,0,3,0.103,0.0,0.164,0.005,33,42
0.037,0.444,0.312,0.179,0.004,1.5,0,0,5,0.206,0.104,0.521,0.129,35,58
0.023,0.333,0.281,0.103,0.003,1.5,0,0,4,0.119,0.056,0.462,10.0,35,48
0.013,0.333,0.25,0.061,0.004,1.0,0,0,3,0.088,0.0,0.472,0.065,35,49
0.009,0.333,0.25,0.091,0.006,2.0,0,2,4,0.075,0.108,0.214,10.0,35,59
0.029,0.444,0.312,0.147,0.005,2.0,0,0,3,0.213,0.0,0.074,10.0,35,54
0.025,0.444,0.312,0.166,0.033,2.0,0,0,4,0.242,0.0,0.134,10.0,33,43
0.019,0.556,0.406,0.21,0.011,2.0,0,0,3,0.2,0.197,0.194,10.0,16,15
0.093,0.333,0.406,0.301,0.004,2.0,0,3,3,0.298,0.266,0.104,10.0,35,50
0.008,0.444,0.219,0.137,0.026,1.0,0,0,3,0.09,0.207,0.318,0.045,34,73
0.01,0.333,0.312,0.09,0.003,2.0,0,0,3,0.132,0.0,0.055,10.0,21,23
0.03,0.333,0.344,0.14,0.003,2.0,0,0,3,0.147,0.108,0.497,0.07,35,59
0.012,0.333,0.125,0.047,0.006,1.0,0,0,4,0.069,0.0,0.333,0.129,35,62
0.014,0.333,0.188,0.08,0.004,1.0,0,0,3,0.116,0.0,0.273,0.124,35,47
0.014,0.444,0.312,0.14,0.004,2.0,0,0,3,0.205,0.0,0.065,10.0,32,37
0.015,0.667,0.344,0.163,0.008,1.0,0,0,4,0.105,0.249,0.258,10.0,20,67
0.022,0.333,0.406,0.147,0.002,2.0,0,0,3,0.15,0.12,0.045,10.0,35,55
0.021,0.333,0.25,0.088,0.004,1.0,0,0,4,0.128,0.0,0.382,10.0,35,54
0.014,0.333,0.312,0.107,0.003,2.0,0,0,3,0.156,0.0,0.065,10.0,36,67
0.015,0.333,0.219,0.088,0.009,1.0,0,0,3,0.128,0.0,0.139,10.0,17,16
0.02,0.556,0.281,0.163,0.045,2.0,0,0,4,0.238,0.0,0.179,0.07,16,15
0.014,0.222,0.125,0.04,0.004,1.0,0,0,3,0.059,0.0,0.313,0.099,35,56
0.016,0.222,0.125,0.041,0.004,1.0,0,0,4,0.06,0.0,0.541,10.0,35,50
0.018,0.444,0.25,0.108,0.002,1.0,0,2,4,0.052,0.197,0.521,0.124,35,47
0.025,0.333,0.312,0.146,0.002,3.0,0,0,4,0.212,0.0,0.303,0.154,35,46
0.02,0.556,0.344,0.163,0.014,1.0,0,3,4,0.133,0.197,0.268,0.065,23,25
0.009,0.333,0.25,0.09,0.013,1.0,0,0,4,0.131,0.0,0.278,0.209,32,37
0.022,0.333,0.312,0.139,0.01,2.0,0,2,3,0.202,0.0,0.179,10.0,3,7
0.02,0.333,0.375,0.155,0.006,2.0,0,2,3,0.226,0.0,0.357,0.129,20,67
0.029,0.444,0.312,0.179,0.009,2.0,0,2,3,0.261,0.0,0.089,10.0,33,42
0.012,0.444,0.312,0.119,0.009,1.0,0,0,4,0.085,0.166,0.184,10.0,18,26
0.018,0.333,0.312,0.044,0.0,2.0,0,0,3,0.064,0.0,0.055,10.0,35,46
0.025,0.333,0.219,0.122,0.002,1.5,0,0,4,0.085,0.174,0.437,0.104,35,54
0.058,0.556,0.531,0.433,0.159,2.0,0,0,3,0.631,0.0,0.074,10.0,13,14
0.007,0.333,0.125,0.046,0.002,1.5,0,0,3,0.067,0.0,0.551,0.045,35,57
0.013,0.333,0.312,0.095,0.006,1.0,0,0,5,0.138,0.0,0.293,10.0,36,62
0.024,0.333,0.281,0.122,0.009,1.0,0,0,3,0.178,0.0,0.273,0.124,3,4
0.014,0.444,0.312,0.147,0.007,2.0,0,0,3,0.215,0.0,0.179,10.0,11,11
0.013,0.333,0.406,0.083,0.001,2.0,0,0,3,0.084,0.068,0.04,10.0,35,61
0.004,0.222,0.094,0.022,0.004,1.0,0,0,4,0.032,0.0,0.506,0.124,18,20
0.008,0.333,0.125,0.054,0.019,1.0,0,0,3,0.079,0.0,0.357,0.074,35,49
